Name of Institution,Street Address,City,ZIP Code,County,Georeference
TD Bank N.A.,999 Old Country Road,Westbury,11590,Nassau,POINT (-73.55898 40.75478)
TD Bank N.A.,2173 86th Street,Brooklyn,11214,Kings,POINT (-73.99412 40.6021)
TD Bank N.A.,225 North Broadway,Hicksville,11801,Nassau,POINT (-73.52651 40.77457)
TD Bank N.A.,2260 Merrick Road,Merrick,11566,Nassau,POINT (-73.54121 40.6604)
TD Bank N.A.,2266 Cropsey Avenue,Brooklyn,11214,Kings,POINT (-73.99714 40.59573)
TD Bank N.A.,247 Long Beach Road,Oceanside,11572,Nassau,POINT (-73.63799 40.64566)
TD Bank N.A.,250 Boston Post Road,Port Chester,10573,Westchester,POINT (-73.67048 40.99617)
TD Bank N.A.,251 East Main Street,Patchogue,11772,Suffolk,POINT (-73.00745 40.76636)
TD Bank N.A.,2521 Broadway,New York,10025,New York,POINT (-73.97275 40.7935)
TD Bank N.A.,2549 Hempstead Turnpike,East Meadow,11554,Nassau,POINT (-73.54192 40.72473)
TD Bank N.A.,258 Broadway,New York,10007,New York,POINT (-74.00685 40.71349)
TD Bank N.A.,260 Park Avenue South,New York,10010,New York,POINT (-73.98748 40.73873)
TD Bank N.A.,99 Main Street,South Glens Falls,12803,Warren,POINT (-73.63635 43.3008)
TD Bank N.A.,100 Quaker Street,Granville,12832,Washington,POINT (-73.2653 43.39684)
TD Bank N.A.,14 Main Street,Hudson Falls,12839,Washington,POINT (-73.58605 43.29271)
TD Bank N.A.,350 Canada Street,Lake George,12845,Warren,POINT (-73.71215 43.42688)
TD Bank N.A.,146 Main Street,Greenwich,12834,Washington,POINT (-73.50175 43.09128)
TD Bank N.A.,3852 Main Street,Warrensburg,12885,Warren,POINT (-73.77453 43.49603)
TD Bank N.A.,340 Aviation Road,Queensbury,12804,Warren,POINT (-73.69822 43.3302)
TD Bank N.A.,1744 Route 22,Keeseville,12944,Clinton,POINT (-73.48112 44.50532)
TD Bank N.A.,2990 Main Street,Peru,12972,Clinton,POINT (-73.52712 44.58)
TD Bank N.A.,714 Route 3,Plattsburgh,12901,Clinton,POINT (-73.51707 44.69518)
TD Bank N.A.,71 Troy Road,East Greenbush,12061,Rensselaer,POINT (-73.70327 42.61414)
TD Bank N.A.,177 Fairview Avenue --- Route 9,Hudson,12534,Columbia,POINT (-73.76609 42.25797)
TD Bank N.A.,343 Delaware Avenue,Delmar,12054,Albany,POINT (-73.8307 42.62303)
TD Bank N.A.,125 State Street,Albany,12207,Albany,POINT (-73.75526 42.65108)
TD Bank N.A.,3 Park Plaza,Mechanicville,12118,Rensselaer,POINT (-73.68782 42.90399)
TD Bank N.A.,2301 Nott Streeet,East Niskayuna,12309,Schenectady,POINT (-73.89272 42.81563)
TD Bank N.A.,9679 Route 9,Chazy,12921,Franklin,POINT (-73.43735 44.89037)
TD Bank N.A.,54 Quaker Road,Queensbury,12804,Warren,POINT (-73.66853 43.33138)
TD Bank N.A.,1 Old Loudon Road,Latham,12110,Albany,POINT (-73.762 42.73404)
TD Bank N.A.,204 Main Street,Salem,12865,Washington,POINT (-73.3275 43.17327)
TD Bank N.A.,78 Brookside Avenue,Chester,10918,Orange,POINT (-74.28424 41.3577)
TD Bank N.A.,4240 Albany Post Road,Hyde Park,12538,Dutchess,POINT (-73.93133 41.78116)
TD Bank N.A.,156-A-B Dolson Avenue,Middletown,10940,Orange,POINT (-74.42608 41.42849)
TD Bank N.A.,468 Route 211 East,Middletown,10940,Orange,POINT (-74.38148 41.45557)
TD Bank N.A.,511 Schutt Road Extension,Middletown,10940,Orange,POINT (-74.38245 41.45022)
TD Bank N.A.,515 Route 17M,Monroe,10950,Orange,POINT (-74.17863 41.31982)
TD Bank N.A.,Routes 300 & 94,New Windsor,12553,Orange,POINT (-74.05748 41.45444)
TD Bank N.A.,205 East Main Street,Port Jervis,12771,Orange,POINT (-74.68486 41.36442)
TD Bank N.A.,838 South Road,Poughkeepsie,12601,Dutchess,POINT (-73.91759 41.62324)
TD Bank N.A.,432 South Road,Poughkeepsie,12601,Dutchess,POINT (-73.93166 41.68977)
TD Bank N.A.,250 Route 59,Suffern,10901,Rockland,POINT (-74.10625 41.11267)
TD Bank N.A.,51 Main Street,Warwick,10990,Orange,POINT (-74.35907 41.25758)
TD Bank N.A.,Route 9W & Samsondale Plaza,West Haverstraw,10993,Rockland,POINT (-73.9802 41.2085)
TD Bank N.A.,68 Mill Hill Road,Woodstock,12498,Ulster,POINT (-74.11404 42.03887)
TD Bank N.A.,1401 Route 300,Newburgh,12550,Orange,POINT (-74.07073 41.51816)
TD Bank N.A.,39 North Plank Road,Newburgh,12550,Orange,POINT (-74.02694 41.52162)
TD Bank N.A.,98 Gleneida Avenue,Carmel,10512,Putnam,POINT (-73.67925 41.43004)
TD Bank N.A.,18 Westage Drive,Fishkill,12524,Dutchess,POINT (-73.89476 41.52881)
TD Bank N.A.,800 Broadway,Newburgh,12550,Orange,POINT (-74.04505 41.50284)
TD Bank N.A.,707 Main Street &,Poughkeepsie,12601,Dutchess,POINT (-73.90879 41.69783)
TD Bank N.A.,21 East Main Street,Washingtonville,10992,Orange,POINT (-74.16575 41.42765)
TD Bank N.A.,164-06 Union Turnpike,Fresh Meadows,11365,Queens,POINT (-73.80417 40.72155)
TD Bank N.A.,1806 MEDFORD AVENUE,MEDFORD,11763,Suffolk,POINT (-73.00579 40.80154)
TD Bank N.A.,1818 Victory Boulevard,Staten Island,10314,Richmond,POINT (-74.12421 40.61282)
TD Bank N.A.,1837 Richmond Avenue,Staten Island,10314,Richmond,POINT (-74.16219 40.60358)
TD Bank N.A.,1864 Williamsbridge Road,Bronx,10461,Bronx,POINT (-73.85239 40.85212)
TD Bank N.A.,193 East Main Street,Mount Kisco,10549,Westchester,POINT (-73.72681 41.20355)
TD Bank N.A.,196-41 Northern Boulvard,Flushing,11358,Queens,POINT (-73.78436 40.75785)
TD Bank N.A.,1995 Broadway,New York,10023,New York,POINT (-73.98228 40.77539)
TD Bank N.A.,2 Wall Street,New York,10005,New York,POINT (-74.01143 40.7076)
TD Bank N.A.,200 West 26th Street,New York,10001,New York,POINT (-73.99467 40.74616)
TD Bank N.A.,2025 Broadhollow Road,Farmingdale,11735,Nassau,POINT (-73.4219 40.74992)
TD Bank N.A.,411 Washington Avenue,Kingston,12401,Ulster,POINT (-74.02522 41.93584)
TD Bank N.A.,4945 Lake Shore Drive,Bolton Landing,12814,Warren,POINT (-73.65524 43.55661)
TD Bank N.A.,28 Maple Street,Glens Falls,12801,Warren,POINT (-73.64552 43.31159)
TD Bank N.A.,136 Margaret Street,Plattsburgh,12901,Clinton,POINT (-73.45306 44.6994)
TD Bank N.A.,1301 65th Street,Brooklyn,11219,Kings,POINT (-74.00088 40.62605)
TD Bank N.A.,463 Broadway,Monticello,12701,Sullivan,POINT (-74.68838 41.6554)
TD Bank N.A.,469 Seventh Avenue,New York,10018,New York,POINT (-73.98978 40.75208)
TD Bank N.A.,475 PARK AVENUE SOUTH,NEW YORK,10022,New York,POINT (-73.97027 40.76209)
TD Bank N.A.,500 Old Country Road,Plainview,11803,Nassau,POINT (-73.501 40.7702)
TD Bank N.A.,516 East Central Avenue,Cedarhurst,11516,Nassau,POINT (-73.7234 40.62192)
TD Bank N.A.,517 Larkfield Road,East Northport,11731,Suffolk,POINT (-73.31996 40.86305)
TD Bank N.A.,530 William Floyd Parkway,Shirley,11967,Suffolk,POINT (-72.86637 40.79724)
TEG Federal Credit Union,1 Commerce Street,Poughkeepsie,12603,Dutchess,POINT (-73.85703 41.68186)
TEG Federal Credit Union,4282 Albany Post Road,Hyde Park,12538,Dutchess,POINT (-73.93274 41.78403)
TEG Federal Credit Union,2540 Route 55,Poughquag,12538,Dutchess,POINT (-73.68873 41.62439)
TEG Federal Credit Union,900 Route 376,Wappingers Falls,12590,Dutchess,POINT (-73.828552 41.607323)
TEG Federal Credit Union,1981 State Route 32,Modena,12548,Ulster,POINT (-74.11311 41.6589)
TEG Federal Credit Union,"16 North Plank Road, Suite 101",Newburgh,12550,Orange,POINT (-74.0244004642 41.52100020551)
TEG Federal Credit Union,1145 ROUTE 9,WAPPINGERS FALLS,12590,Dutchess,POINT (-73.90709 41.56553)
TEG Federal Credit Union,140 CRYSTAL RUN ROAD,MIDDLETOWN,10941,Orange,POINT (-74.35708 41.44939)
TEG Federal Credit Union,11 Marist Drive (256 North Road),Poughkeepsie,12601,Dutchess,POINT (-73.93105 41.71814)
TRI-Lakes Federal Credit Union,197 BROADWAY,SARANAC LAKE,12983,Franklin,POINT (-74.13729 44.33183)
TRI-Lakes Federal Credit Union,453 Wesvalley Road,Lake Placid,12946,Essex,POINT (-73.99455 44.29326)
Teachers Federal Credit Union,355 Broadway Route 110,Amityville,11701,Suffolk,POINT (-73.41734 40.68371)
Teachers Federal Credit Union,248 main street,center moriches,11934,Suffolk,POINT (-72.78934 40.80004)
Teachers Federal Credit Union,2410 North Ocean Avenue,Farmingville,11738,Suffolk,POINT (-73.01986 40.82869)
Teachers Federal Credit Union,10 Vanderbilt Parkway,Commack,11725,Suffolk,POINT (-73.2917 40.81643)
Teachers Federal Credit Union,5439 Sunrise Highway,Holbrook,11741,Suffolk,POINT (-73.08058 40.7654)
Teachers Federal Credit Union,301 Independence Plaza,Selden,11784,Suffolk,POINT (-73.05038 40.86599)
Teachers Federal Credit Union,176 Old Country Road,Riverhead,11901,Suffolk,POINT (-72.65066 40.93748)
Teachers Federal Credit Union,118 Wheeler Road,Central Islip,11722,Suffolk,POINT (-73.21157 40.79937)
Teachers Federal Credit Union,260A Pond Path,South Setauket,11720,Suffolk,POINT (-73.10354 40.8836)
Teachers Federal Credit Union,1134 Deer Park Avenue,North Babylon,11703,Suffolk,POINT (-73.32068 40.73579)
Teachers Federal Credit Union,211 EAST MAIN STREET,HUNTINGTON,11743,Suffolk,POINT (-73.3947 40.88168)
Teachers Federal Credit Union,437 William Floyd Parkway,Shirley,11967,Suffolk,POINT (-72.86407 40.78174)
Teachers Federal Credit Union,127 Smithtown Boulevard,Nesconset,11767,Suffolk,POINT (-73.1599 40.83759)
Teachers Federal Credit Union,556 Larkfield Road,East Northport,11731,Suffolk,POINT (-73.31975 40.85891)
Teachers Federal Credit Union,4250A Jerusalem Avenue,Massapequa,11758,Suffolk,POINT (-73.47919 40.69131)
Teachers Federal Credit Union,"31 West Main Street, Suite 23",Patchogue,11772,Suffolk,POINT (-73.01589 40.76574)
Teachers Federal Credit Union,1638 Merrick Road,Merrick,11566,Nassau,POINT (-73.56024 40.65397)
Teachers Federal Credit Union,102 Motor Parkway,Hauppauge,11788,Suffolk,POINT (-73.26702 40.80754)
Teachers Federal Credit Union,460 COUNTRY ROAD 111,MANORVILLE,11949,Suffolk,POINT (-72.79433 40.86764)
Teachers Federal Credit Union,6257 Route 25A,Wading River,11792,Suffolk,POINT (-72.83991 40.94346)
Teachers Federal Credit Union,951 Montauk Highway,Oakdale,11769,Suffolk,POINT (-73.12076 40.73859)
Teachers Federal Credit Union,742 ROUTE 25A,KINGS PARK,11754,Suffolk,POINT (-73.22154 40.88194)
Teachers Federal Credit Union,561 ROUTE 25A,ROCKY POINT,11778,Suffolk,POINT (-72.92835 40.94688)
Teachers Federal Credit Union,47 NY-111,Smithtown,11787,Suffolk,POINT (-73.18761 40.85319)
Teachers Federal Credit Union,2557A Hempstead Turnpike,east meadow,11554,Nassau,POINT (-73.54077 40.7245)
Teachers Federal Credit Union,1113 north country road,stony brook,11790,Suffolk,POINT (-73.12972 40.92022)
Teachers Federal Credit Union,5145 nesconset highway,port jefferson station,11776,Suffolk,POINT (-73.04371 40.92533)
Teachers Federal Credit Union,1360 SUNRISE HIGHWAY,BAY SHORE,11706,Suffolk,POINT (-73.25752 40.73332)
The Bank of Greene County,425 Main Street,Catskill,12414,Greene,POINT (-73.86607 42.22071)
The Bank of Greene County,2828 U.S. 9,Valatie,12184,Columbia,POINT (-73.68455 42.41997)
The Bank of Greene County,6176 Route 23A,Tannersville,12485,Greene,POINT (-74.1415 42.19555)
The Bank of Greene County,4 Garland Lane,Greenville,12083,Greene,POINT (-74.01758 42.42609)
The Bank of Greene County,230 Matthew Simon Road,Cairo,12413,Greene,POINT (-73.98117 42.28911)
The Bank of Greene County,100 Catskill Commons,Catskill,12414,Greene,POINT (-73.87978 42.21291)
The Bank of Greene County,593 Route 143,Westerlo,12193,Albany,POINT (-74.04513 42.5149)
The Bank of Greene County,160 Fairview Avenue,Hudson,12534,Columbia,POINT (-73.76514 42.25682)
The Bank of Greene County,2631 Route 66,Ghent,12705,Columbia,POINT (-73.60417 42.34858)
The Bank of Greene County,2494 Route 9W,Ravena,12143,Albany,POINT (-73.81598 42.46586)
The Bank of Greene County,4266 State Route 9G,Germantown,12526,Columbia,POINT (-73.89233 42.13337)
The Bank of Greene County,179 County Route 7A,Copake,12516,Columbia,POINT (-73.5492 42.10445)
The Bank of Greene County,2 Miron Lane,Kingston,12401,Ulster,POINT (-73.98964 41.96041)
The Bank of Greene County,602 Columbia Turnpike,East Greenbush,12061,Albany,POINT (-73.70969 42.59787)
The Bank of Greene County,103 Wolf Road,Albany,12205,Albany,POINT (-73.81 42.71587)
The Bank of Greene County,81 Mill Hill Road,Woodstock,12498,Ulster,POINT (-74.11267 42.03816)
The Bank of Greene County,2 Technology Drive,West Coxsackie,12192,Greene,POINT (-73.83013 42.37316)
Tioga State Bank,73 Main Street,Candor,13743,Tioga,POINT (-76.33857 42.22842)
Tioga State Bank,923 State Route 17C,Owego,13827,Tioga,POINT (-76.23695 42.09992)
Tioga State Bank,1387 State Route 96,Owego,13827,Tioga,POINT (-76.27058 42.12219)
Tioga State Bank,183 Main Street,Newfield,14867,Tompkins,POINT (-76.59096 42.3619)
Tioga State Bank,6 Main Street,Van Etten,14889,Chemung,POINT (-76.55278 42.19919)
Tioga State Bank,436 Cayuta Avenue,Waverly,14892,Tioga,POINT (-76.52577 42.00269)
Tioga State Bank,1 N. Main St.,Spencer,14883,Tioga,POINT (-76.493 42.20996)
Tioga State Bank,510 Hooper Road,Endwell,13760,Broome,POINT (-76.01802 42.11714)
Tioga State Bank,1250 Vestal Parkway East,Vestal,13850,Broome,POINT (-76.02932 42.09145)
Tioga State Bank,3 South Main Street,Spencer,14883,Tioga,POINT (-76.49307 42.20958)
Tioga State Bank,191 Conklin Avenue,Binghamton,13903,Broome,POINT (-75.89922 42.09412)
Tioga State Bank,18 Lake Street,Owego,13827,Tioga,POINT (-76.26081 42.10301)
Tioga State Bank,1430 Upper Front Street,Binghamton,13901,Broome,POINT (-75.88967 42.16603)
Tompkins Community Bank,775 South Meadow Street,Ithaca,14850,Tompkins,POINT (-76.508 42.42875)
Tompkins Community Bank,3690 East Ave.,Rochester,14618,Monroe,POINT (-77.51737 43.11742)
Tompkins Community Bank,139 NORTH ST (ROUTE 13),DRYDEN,13053,Tompkins,POINT (-76.29821 42.50069)
Tompkins Community Bank,630 Route 6,Mahopac,10541,Putnam,POINT (-73.73333 41.37265)
Tompkins Community Bank,21 Peekskill Hollow Road,Putnam Valley,10579,Putnam,POINT (-73.87368 41.33383)
Tompkins Community Bank,263 East Main Street,Avon,14414,Livingston,POINT (-77.73489 42.91013)
Tompkins Community Bank,3155 State Street,Caledonia,14423,Livingston,POINT (-77.85261 42.97274)
Tompkins Community Bank,408 East Main Street,Batavia,14020,Genesee,POINT (-78.17577 42.9961)
Tompkins Community Bank,2367 North Main Street,Warsaw,14569,Wyoming,POINT (-78.12655 42.76583)
Tompkins Community Bank,102 N. CENTER ST,PERRY,14530,Wyoming,POINT (-78.00553 42.72504)
Tompkins Community Bank,50 North Main Street,Castile,14427,Wyoming,POINT (-78.04813 42.63394)
Tompkins Community Bank,604 West Main Street,Arcade,14009,Wyoming,POINT (-78.44139 42.53349)
Tompkins Community Bank,100 Main Street,Odessa,14869,Schuyler,POINT (-76.78953 42.33664)
Tompkins Community Bank,29 Main Street,Leroy,14482,Genesee,POINT (-77.99027 42.97764)
Tompkins Community Bank,2251 N. TRIPHAMMER RD,ITHACA,14850,Tompkins,POINT (-76.48221 42.47859)
Tompkins Community Bank,2 WEST MAIN STREET,TRUMANSBURG,14886,Tompkins,POINT (-76.66269 42.5421)
Tompkins Community Bank,11 South Street,Geneseo,14454,Livingston,POINT (-77.81595 42.79364)
Tompkins Community Bank,3252 CHILI AVENUE,CHILI,14624,Monroe,POINT (-77.75373 43.10389)
Tompkins Community Bank,358 West Main Street,Batavia,14020,Genesee,POINT (-78.20136 43.00448)
Tompkins Community Bank,724 LONG POND ROAD,GREECE,14612,Monroe,POINT (-77.69588 43.24994)
Tompkins Community Bank,1281 Route 9,Wappingers Falls,12590,Dutchess,POINT (-73.90973 41.57529)
Tompkins Community Bank,1441 ROUTE 22,BREWSTER,10509,Putnam,POINT (-73.57455 41.41536)
Tompkins Community Bank,293 Lexington Avenue,Mount Kisco,10549,Westchester,POINT (-73.73212 41.19799)
Tompkins Community Bank,591 Route 6N,Mahopac,10542,Putnam,POINT (-73.76069 41.37479)
Tompkins Community Bank,831 Route 82,Hopewell Junction,12533,Dutchess,POINT (-73.81047 41.57952)
Tompkins Community Bank,673 FREEDOM PLAINS RD,POUGHKEEPSIE,12603,Dutchess,POINT (-73.84172 41.67143)
Tompkins Community Bank,3667 MAIN ST.,PIFFARD,14539,Livingston,POINT (-77.89687 42.83145)
Tompkins Community Bank,1410 South Main Street,Medina,14103,Orleans,POINT (-78.38744 43.20852)
Tompkins Community Bank,49 BEEKMAN AVENUE,SLEEPY HOLLOW,10591,Westchester,POINT (-73.86047 41.08488)
Tompkins Community Bank,38 South Main Street,Churchville,14428,Monroe,POINT (-77.88399 43.10327)
Tompkins Community Bank,1 MAIN STREET,GAINESVILLE,14066,Wyoming,POINT (-78.14672 42.55994)
Tompkins Community Bank,766 Yonkers Avenue,Yonkers,10704,Westchester,POINT (-73.8641 40.92282)
Tompkins Community Bank,3140 Monroe Avenue,Rochester,14618,Monroe,POINT (-77.54188 43.10672)
Tompkins Community Bank,"1086 North Broadway, Suite 130",Yonkers,10701,Westchester,POINT (-73.8819 40.97248)
Tompkins Community Bank,119 EAST SENECA STREET,ITHACA,14850,Tompkins,POINT (-76.49808 42.4404)
Tompkins Community Bank,3109 North Triphammer Road,Lansing,14882,Tompkins,POINT (-76.49261 42.53797)
Tompkins Community Bank,6872 East Genesee Street,Fayetteville,13066,Onondaga,POINT (-76.04553 43.0277)
Tompkins Community Bank,501 Marble Avenue,Pleasantville,10570,Westchester,POINT (-73.78491 41.12675)
Tompkins Community Bank,701 West Seneca St,Ithaca,14850,Tompkins,POINT (-76.51107 42.44003)
Tompkins Community Bank,101 Dates Dr,Ithaca,14850,Tompkins,POINT (-76.53829 42.46879)
Tompkins Community Bank,36 Main St,Cortland,13045,Cortland,POINT (-76.18042 42.60011)
Tompkins Community Bank,15 Central Ave,Ithaca,14850,Tompkins,POINT (-76.48591 42.45111)
Tompkins Community Bank,86 North St,Auburn,13021,Cayuga,POINT (-76.56641 42.93597)
Tompkins Community Bank,Center Ithaca - History Center,Ithaca,14850,Tompkins,
Tompkins Community Bank,1 HOPKINS RD,AMHERST,14221,Erie,POINT (-78.73898 42.97877)
Tompkins Community Bank,118 E. SENECA ST,ITHACA,14850,Tompkins,POINT (-76.49796 42.4404)
Tompkins Community Bank,400 S. Salina St.,Syracuse,13202,Onondaga,POINT (-76.15225 43.04659)
Tompkins Community Bank,1012 Ellis Hollow Road,Ithaca,14850,Tompkins,POINT (-76.46302 42.43672)
TrailNorth Federal Credit Union,1178 NYS ROUTE 9N,TICONDEROGA,12883,Essex,POINT (-73.43721 43.86035)
TrailNorth Federal Credit Union,7519 COURT STREET,ELIZABETHTOWN,12932,Essex,POINT (-73.59734 44.21297)
TrailNorth Federal Credit Union,43 MEACHAM STREET,PORT HENRY,12974,Essex,POINT (-73.46196 44.04)
Trustco Bank N.A. CTF,388 Route 59,Nyack,10960,Rockland,POINT (-73.94844 41.09382)
Trustco Bank N.A. CTF,4208 ROUTE 50,SARATOGA SPRINGS,12866,Saratoga,POINT (-73.72547 43.12015)
Trustco Bank N.A. CTF,477 Albany Shaker Road,Loudonville,12211,Albany,POINT (-73.7779 42.70797)
Trustco Bank N.A. CTF,7 Clifton Country Road,Clifton Park,12065,Saratoga,POINT (-73.78151 42.86079)
Trustco Bank N.A. CTF,3750 Burgoyne Avenue,Hudson Falls,12839,Washington,POINT (-73.57103 43.31919)
Trustco Bank N.A. CTF,501 Columbia Turnpike,Rensselaer,12144,Rensselaer,POINT (-73.7182 42.60523)
Trustco Bank N.A. CTF,286 Saratoga Road,Glenville,12302,Schenectady,POINT (-73.93028 42.87208)
Trustco Bank N.A. CTF,167 DELAWARE AVENUE,DELMAR,12054,Albany,POINT (-73.8132 42.62929)
Trustco Bank N.A. CTF,47 Main Street,Hoosick Falls,12090,Rensselaer,POINT (-73.35104 42.90008)
Trustco Bank N.A. CTF,301 New Scotland Avenue,Albany,12208,Albany,POINT (-73.7892 42.65318)
Trustco Bank N.A. CTF,34 Wolf Road,Albany,12205,Albany,POINT (-73.81864 42.71176)
Trustco Bank N.A. CTF,1450 WESTERN AVE,ALBANY,12203,Albany,POINT (-73.83787 42.6806)
Trustco Bank N.A. CTF,1700 5TH AVE,TROY,12180,Rensselaer,POINT (-73.68772 42.73012)
Trustco Bank N.A. CTF,37 BAY ST,GLENS FALLS,12801,Warren,POINT (-73.6465 43.31225)
Trustco Bank N.A. CTF,1400 Altamont Avenue,Schenectady,12303,Schenectady,POINT (-73.94452 42.7838)
Trustco Bank N.A. CTF,238 West Bridge Street -- Route 9W,Catskill,12414,Greene,POINT (-73.88077 42.21466)
Trustco Bank N.A. CTF,3461 State Street,Schenectady,12304,Schenectady,POINT (-73.89375 42.77192)
Trustco Bank N.A. CTF,43 Round Lake Road,Ballston Lake,12019,Saratoga,POINT (-73.81203 42.93475)
Trustco Bank N.A. CTF,1541 CRESCENT ROAD,CLIFTON PARK,12065,Saratoga,POINT (-73.77393 42.81944)
Trustco Bank N.A. CTF,9 Price Chopper Plaza,Mechanicville,12118,Rensselaer,POINT (-73.68385 42.91036)
Trustco Bank N.A. CTF,2471 ROUTE 9,MALTA,12020,Saratoga,POINT (-73.7929 42.9706)
Trustco Bank N.A. CTF,215 Guideboard Road,Halfmoon,12065,Saratoga,POINT (-73.739029 42.838039)
Trustco Bank N.A. CTF,1156 Troy Schenectady Road,Latham,12110,Albany,POINT (-73.81933 42.76933)
Trustco Bank N.A. CTF,372 Northern Boulevard,Albany,12204,Albany,POINT (-73.74861 42.67585)
Trustco Bank N.A. CTF,959 Crane Street,Schenectady,12303,Schenectady,POINT (-73.94756 42.79876)
Trustco Bank N.A. CTF,3900 CARMAN ROAD,SCHENECTADY,12303,Schenectady,POINT (-73.93206 42.71599)
Trustco Bank N.A. CTF,112 State Street,Albany,12207,Albany,POINT (-73.75389 42.6504)
Trustco Bank N.A. CTF,1026 ROUTE 146,CLIFTON PARK,12065,Saratoga,POINT (-73.81855 42.86992)
Trustco Bank N.A. CTF,308 Ushers Road,Ballston Lake,12019,Saratoga,POINT (-73.79142 42.90253)
Trustco Bank N.A. CTF,141 West Campbell Road,Rotterdam,12306,Schenectady,POINT (-73.9822 42.81346)
Trustco Bank N.A. CTF,118 Quaker Road,Queensbury,12804,Warren,POINT (-73.6628 43.33144)
Trustco Bank N.A. CTF,131 Main Street,Greenwich,12834,Washington,POINT (-73.49978 43.09052)
Trustco Bank N.A. CTF,ONE JOHNSON ROAD,LATHAM,12110,Albany,POINT (-73.75117 42.76211)
Trustco Bank N.A. CTF,1620 Union Street,Schenectady,12309,Schenectady,POINT (-73.90473 42.80455)
Trustco Bank N.A. CTF,3690 NY ROUTE 43,WEST SAND LAKE,12196,Rensselaer,POINT (-73.60787 42.64417)
